Instance,Terminal,Layer,X location,Y location,Voltage
fanout1282,VGND,li1,52.9000,277.4400,0.083377
fanout1281,VGND,li1,59.8000,233.9200,0.097056
fanout1280,VGND,li1,135.7000,206.7200,0.027269
fanout1279,VGND,li1,157.7800,184.9600,0.014669
fanout1278,VGND,li1,135.7000,201.2800,0.021814
fanout1277,VGND,li1,139.3800,157.7600,0.018122
fanout1276,VGND,li1,139.3800,152.3200,0.009826
fanout1275,VGND,li1,55.4300,201.2800,0.009522
fanout1274,VGND,li1,97.0600,152.3200,0.008575
wire1273,VGND,li1,272.3200,750.7200,0.000382
fanout1272,VGND,li1,483.6900,794.2400,0.000195
fanout1271,VGND,li1,163.0700,750.7200,0.000153
fanout1270,VGND,li1,748.8800,250.2400,0.006215
fanout1269,VGND,li1,281.0600,65.2800,0.000651
fanout1268,VGND,li1,73.1400,734.4000,0.000270
fanout1267,VGND,li1,68.5400,739.8400,0.000290
fanout1266,VGND,li1,208.3800,701.7600,0.001491
fanout1265,VGND,li1,70.3800,734.4000,0.000267
fanout1264,VGND,li1,159.1600,174.0800,0.006060
fanout1263,VGND,li1,46.0000,266.5600,0.176516
fanout1262,VGND,li1,722.2000,114.2400,0.000153
fanout1261,VGND,li1,801.3200,484.1600,0.000575
fanout1260,VGND,li1,713.9200,680.0000,0.000659
fanout1259,VGND,li1,710.7000,685.4400,0.000578
fanout1258,VGND,li1,707.9400,685.4400,0.000592
fanout1257,VGND,li1,491.7400,745.2800,0.000204
fanout1256,VGND,li1,431.0200,690.8800,0.001654
fanout1255,VGND,li1,772.8000,315.5200,0.001504
fanout1254,VGND,li1,757.6200,375.3600,0.004779
fanout1253,VGND,li1,522.1000,92.4800,0.000269
fanout1252,VGND,li1,461.8400,114.2400,0.000320
fanout1251,VGND,li1,716.6800,674.5600,0.000300
fanout1250,VGND,li1,584.6600,788.8000,0.000331
fanout1249,VGND,li1,767.2800,233.9200,0.000898
fanout1248,VGND,li1,755.0900,195.8400,0.008231
fanout1247,VGND,li1,273.2400,794.2400,0.000732
fanout1246,VGND,li1,274.6200,788.8000,0.000653
fanout1245,VGND,li1,538.2000,794.2400,0.000398
fanout1244,VGND,li1,538.6600,794.2400,0.000398
fanout1243,VGND,li1,544.6400,756.1600,0.000406
fanout1242,VGND,li1,701.9600,527.6800,0.007964
fanout1241,VGND,li1,400.2000,767.0400,0.000512
fanout1240,VGND,li1,403.4200,767.0400,0.000519
fanout1239,VGND,li1,339.0200,788.8000,0.000257
fanout1238,VGND,li1,265.8800,783.3600,0.000582
fanout1237,VGND,li1,737.3800,359.0400,0.007442
fanout1236,VGND,li1,649.9800,261.1200,0.005915
fanout1235,VGND,li1,519.8000,92.4800,0.000265
fanout1234,VGND,li1,655.0400,228.4800,0.006236
fanout1233,VGND,li1,394.6800,108.8000,0.000399
fanout1232,VGND,li1,396.9800,103.3600,0.000427
fanout1231,VGND,li1,274.6200,92.4800,0.000512
fanout1230,VGND,li1,270.4800,103.3600,0.000547
fanout1229,VGND,li1,162.8400,718.0800,0.000978
fanout1228,VGND,li1,163.0700,718.0800,0.000978
fanout1227,VGND,li1,476.1000,718.0800,0.000336
fanout1226,VGND,li1,627.9000,701.7600,0.000891
fanout1225,VGND,li1,624.6800,696.3200,0.000433
fanout1224,VGND,li1,626.9800,696.3200,0.000400
fanout1223,VGND,li1,631.1200,636.4800,0.067623
fanout1222,VGND,li1,548.3200,734.4000,0.000455
fanout1221,VGND,li1,546.4800,723.5200,0.000338
fanout1220,VGND,li1,479.7800,712.6400,0.000286
fanout1219,VGND,li1,473.3400,712.6400,0.000374
fanout1218,VGND,li1,478.4000,701.7600,0.001786
fanout1217,VGND,li1,557.5200,707.2000,0.000647
fanout1216,VGND,li1,551.0800,707.2000,0.000658
fanout1215,VGND,li1,670.6800,614.7200,0.023679
fanout1214,VGND,li1,699.6600,592.9600,0.015078
fanout1213,VGND,li1,696.9000,560.3200,0.031575
fanout1212,VGND,li1,661.4800,592.9600,0.020598
fanout1211,VGND,li1,667.9200,614.7200,0.024156
fanout1210,VGND,li1,710.7000,505.9200,0.004110
fanout1209,VGND,li1,712.5400,500.4800,0.003396
fanout1208,VGND,li1,313.7200,728.9600,0.000377
fanout1207,VGND,li1,395.1400,728.9600,0.000475
fanout1206,VGND,li1,433.3200,728.9600,0.000443
fanout1205,VGND,li1,393.7600,734.4000,0.000431
fanout1204,VGND,li1,317.8600,728.9600,0.000355
fanout1203,VGND,li1,321.0800,723.5200,0.000355
fanout1202,VGND,li1,403.8800,701.7600,0.002233
fanout1201,VGND,li1,339.0200,712.6400,0.000448
fanout1200,VGND,li1,166.5200,723.5200,0.000403
fanout1199,VGND,li1,252.0800,767.0400,0.000467
fanout1198,VGND,li1,235.9800,734.4000,0.000407
fanout1197,VGND,li1,184.0000,767.0400,0.000154
fanout1196,VGND,li1,154.5600,712.6400,0.001055
fanout1195,VGND,li1,724.7300,408.0000,0.026754
fanout1194,VGND,li1,720.3600,408.0000,0.028690
fanout1193,VGND,li1,724.5000,408.0000,0.026754
fanout1192,VGND,li1,722.2000,408.0000,0.027684
fanout1191,VGND,li1,745.2000,364.4800,0.005028
fanout1190,VGND,li1,709.7800,353.6000,0.002053
fanout1189,VGND,li1,700.1200,310.0800,0.024362
fanout1188,VGND,li1,702.8800,315.5200,0.004773
fanout1187,VGND,li1,712.0800,255.6800,0.002622
fanout1186,VGND,li1,632.5000,282.8800,0.011159
fanout1185,VGND,li1,622.3800,250.2400,0.051134
fanout1184,VGND,li1,644.4600,206.7200,0.030132
fanout1183,VGND,li1,695.5200,195.8400,0.018390
fanout1182,VGND,li1,642.1600,201.2800,0.020294
fanout1181,VGND,li1,644.9200,201.2800,0.019967
fanout1180,VGND,li1,473.3400,130.5600,0.002773
fanout1179,VGND,li1,615.4800,217.6000,0.097237
fanout1178,VGND,li1,588.8000,168.6400,0.038011
fanout1177,VGND,li1,505.5400,114.2400,0.000262
fanout1176,VGND,li1,505.5400,114.2400,0.000262
fanout1175,VGND,li1,475.6400,48.9600,0.000174
fanout1174,VGND,li1,316.0200,108.8000,0.000299
fanout1173,VGND,li1,318.7800,108.8000,0.000285
fanout1172,VGND,li1,390.5400,92.4800,0.000385
fanout1171,VGND,li1,397.4400,59.8400,0.000365
fanout1170,VGND,li1,313.2600,108.8000,0.000311
fanout1169,VGND,li1,310.5000,108.8000,0.000321
fanout1168,VGND,li1,253.0000,114.2400,0.000315
fanout1167,VGND,li1,247.4800,114.2400,0.000308
fanout1166,VGND,li1,240.1200,48.9600,0.000276
fanout1165,VGND,li1,163.7600,108.8000,0.000144
fanout1164,VGND,li1,166.5200,108.8000,0.000142
fanout1163,VGND,li1,162.8400,108.8000,0.000144
fanout1162,VGND,li1,479.3200,728.9600,0.000208
fanout1161,VGND,li1,641.7000,728.9600,0.000075
fanout1160,VGND,li1,697.3600,652.8000,0.000786
fanout1159,VGND,li1,660.5600,701.7600,0.000422
fanout1158,VGND,li1,658.2600,701.7600,0.000426
fanout1157,VGND,li1,635.2600,652.8000,0.001193
fanout1156,VGND,li1,476.5600,728.9600,0.000227
fanout1155,VGND,li1,552.4600,723.5200,0.000342
fanout1154,VGND,li1,555.6800,723.5200,0.000343
fanout1153,VGND,li1,527.1600,756.1600,0.000361
fanout1152,VGND,li1,484.8400,761.6000,0.000173
fanout1151,VGND,li1,476.1000,718.0800,0.000336
fanout1150,VGND,li1,481.6200,696.3200,0.000661
fanout1149,VGND,li1,569.0200,701.7600,0.002977
fanout1148,VGND,li1,576.3800,696.3200,0.001006
fanout1147,VGND,li1,674.3600,592.9600,0.018606
fanout1146,VGND,li1,708.8600,603.8400,0.043554
fanout1145,VGND,li1,706.1000,603.8400,0.045245
fanout1144,VGND,li1,713.0000,473.2800,0.011983
fanout1143,VGND,li1,719.9000,489.6000,0.003366
fanout1142,VGND,li1,339.0200,728.9600,0.000232
fanout1141,VGND,li1,405.2600,718.0800,0.000938
fanout1140,VGND,li1,473.8000,761.6000,0.000241
fanout1139,VGND,li1,409.8600,761.6000,0.000462
fanout1138,VGND,li1,333.9600,728.9600,0.000199
fanout1137,VGND,li1,357.8800,761.6000,0.000324
fanout1136,VGND,li1,358.3400,756.1600,0.000241
fanout1135,VGND,li1,378.1200,712.6400,0.000786
fanout1134,VGND,li1,178.4800,701.7600,0.000664
fanout1133,VGND,li1,197.8000,734.4000,0.000246
fanout1132,VGND,li1,253.0000,739.8400,0.000357
fanout1131,VGND,li1,258.9800,777.9200,0.000361
fanout1130,VGND,li1,195.0400,734.4000,0.000230
fanout1129,VGND,li1,188.3700,114.2400,0.000141
fanout1128,VGND,li1,715.7600,364.4800,0.007420
fanout1127,VGND,li1,719.9000,359.0400,0.009543
fanout1126,VGND,li1,646.7600,277.4400,0.009123
fanout1125,VGND,li1,726.3400,315.5200,0.003758
fanout1124,VGND,li1,725.4200,310.0800,0.018458
fanout1123,VGND,li1,751.1800,288.3200,0.001387
fanout1122,VGND,li1,724.9600,261.1200,0.003161
fanout1121,VGND,li1,653.2000,266.5600,0.004101
fanout1120,VGND,li1,632.5000,255.6800,0.007378
fanout1119,VGND,li1,480.2400,119.6800,0.000179
fanout1118,VGND,li1,711.6200,212.1600,0.007361
fanout1117,VGND,li1,765.4400,212.1600,0.003020
fanout1116,VGND,li1,716.6800,212.1600,0.006870
fanout1115,VGND,li1,634.8000,217.6000,0.042028
fanout1114,VGND,li1,641.7000,212.1600,0.012407
fanout1113,VGND,li1,638.4800,152.3200,0.029813
fanout1112,VGND,li1,516.5800,119.6800,0.000305
fanout1111,VGND,li1,484.3800,119.6800,0.000150
fanout1110,VGND,li1,487.1400,119.6800,0.000163
fanout1109,VGND,li1,489.9000,119.6800,0.000181
fanout1108,VGND,li1,492.2000,119.6800,0.000193
fanout1107,VGND,li1,338.1000,108.8000,0.000203
fanout1106,VGND,li1,332.5800,108.8000,0.000163
fanout1105,VGND,li1,447.5800,114.2400,0.000390
fanout1104,VGND,li1,407.5600,114.2400,0.000455
fanout1103,VGND,li1,466.4400,59.8400,0.000215
fanout1102,VGND,li1,419.5200,70.7200,0.000447
fanout1101,VGND,li1,370.3000,103.3600,0.000376
fanout1100,VGND,li1,334.8800,108.8000,0.000181
fanout1099,VGND,li1,371.2200,59.8400,0.000320
fanout1098,VGND,li1,333.0400,70.7200,0.000149
fanout1097,VGND,li1,263.5800,103.3600,0.000557
fanout1096,VGND,li1,264.9600,103.3600,0.000557
fanout1095,VGND,li1,262.2000,32.6400,0.000358
fanout1094,VGND,li1,182.6200,108.8000,0.000173
fanout1093,VGND,li1,190.9000,65.2800,0.000222
fanout1092,VGND,li1,187.6800,108.8000,0.000213
fanout1091,VGND,li1,51.0600,669.1200,0.001091
fanout1090,VGND,li1,52.9000,669.1200,0.001145
fanout1089,VGND,li1,27.6000,244.8000,0.042198
fanout1088,VGND,li1,30.3600,179.5200,0.000587
fanout1087,VGND,li1,309.5800,799.6800,0.000387
fanout1086,VGND,li1,531.7600,799.6800,0.000353
fanout1085,VGND,li1,535.4400,805.1200,0.000122
fanout1084,VGND,li1,532.6800,799.6800,0.000353
fanout1083,VGND,li1,729.1000,576.6400,0.003488
fanout1082,VGND,li1,310.5000,799.6800,0.000387
fanout1081,VGND,li1,409.4000,783.3600,0.000330
fanout1080,VGND,li1,403.4200,777.9200,0.000371
fanout1079,VGND,li1,300.3800,794.2400,0.000550
fanout1078,VGND,li1,736.4600,364.4800,0.005880
fanout1077,VGND,li1,739.2200,364.4800,0.005650
fanout1076,VGND,li1,653.2000,261.1200,0.005855
fanout1075,VGND,li1,624.2200,179.5200,0.006974
fanout1074,VGND,li1,486.2200,119.6800,0.000163
fanout1073,VGND,li1,442.0600,108.8000,0.000342
fanout1072,VGND,li1,275.0800,92.4800,0.000512
fanout1071,VGND,li1,270.0200,76.1600,0.000356
max_cap1070,VGND,li1,278.9900,788.8000,0.000634
fanout1069,VGND,li1,262.2000,788.8000,0.000660
fanout1068,VGND,li1,535.4400,799.6800,0.000352
fanout1067,VGND,li1,541.4200,794.2400,0.000399
fanout1066,VGND,li1,537.2800,772.4800,0.000346
fanout1065,VGND,li1,686.3200,587.5200,0.006600
fanout1064,VGND,li1,402.5000,761.6000,0.000464
fanout1063,VGND,li1,264.9600,794.2400,0.000734
fanout1062,VGND,li1,332.5800,788.8000,0.000192
fanout1061,VGND,li1,267.2600,794.2400,0.000738
fanout1060,VGND,li1,725.4200,364.4800,0.006656
fanout1059,VGND,li1,719.9000,364.4800,0.007096
fanout1058,VGND,li1,645.3800,261.1200,0.006053
fanout1057,VGND,li1,632.0400,190.4000,0.026868
fanout1056,VGND,li1,265.8800,92.4800,0.000520
fanout1055,VGND,li1,418.1400,114.2400,0.000468
fanout1054,VGND,li1,267.2600,92.4800,0.000520
fanout1053,VGND,li1,264.9600,92.4800,0.000515
fanout1052,VGND,li1,543.7200,761.6000,0.000502
fanout1051,VGND,li1,544.6400,750.7200,0.000256
fanout1050,VGND,li1,587.4200,794.2400,0.000296
fanout1049,VGND,li1,729.5600,587.5200,0.004332
fanout1048,VGND,li1,419.0600,772.4800,0.000401
fanout1047,VGND,li1,408.9400,772.4800,0.000410
fanout1046,VGND,li1,297.6200,794.2400,0.000578
fanout1045,VGND,li1,297.1600,794.2400,0.000578
fanout1044,VGND,li1,274.3900,103.3600,0.000535
fanout1043,VGND,li1,722.6600,353.6000,0.001818
fanout1042,VGND,li1,677.5800,266.5600,0.003560
fanout1041,VGND,li1,645.3800,223.0400,0.014408
fanout1040,VGND,li1,664.2400,195.8400,0.023707
fanout1039,VGND,li1,420.4400,114.2400,0.000468
fanout1038,VGND,li1,426.8800,114.2400,0.000463
fanout1037,VGND,li1,274.6200,97.9200,0.000453
fanout1036,VGND,li1,272.7800,92.4800,0.000517
fanout1035,VGND,li1,175.7200,718.0800,0.000718
fanout1034,VGND,li1,318.0900,723.5200,0.000391
fanout1033,VGND,li1,315.1000,718.0800,0.002259
fanout1032,VGND,li1,116.3800,560.3200,0.082380
fanout1031,VGND,li1,171.5800,712.6400,0.000883
fanout1030,VGND,li1,226.3200,718.0800,0.002447
fanout1029,VGND,li1,223.1000,718.0800,0.002338
fanout1028,VGND,li1,355.1200,348.1600,0.068447
fanout1027,VGND,li1,317.1700,288.3200,0.098214
fanout1026,VGND,li1,212.5200,304.6400,0.107279
fanout1025,VGND,li1,157.3200,228.4800,0.098082
fanout1024,VGND,li1,148.5800,217.6000,0.198530
fanout1023,VGND,li1,171.5800,723.5200,0.000360
fanout1022,VGND,li1,145.8200,723.5200,0.000514
fanout1021,VGND,li1,158.0100,718.0800,0.001048
fanout1020,VGND,li1,247.0200,402.5600,0.050162
fanout1019,VGND,li1,246.3300,397.1200,0.105045
wire1018,VGND,li1,449.8800,408.0000,0.013352
fanout1017,VGND,li1,150.1900,712.6400,0.001074
fanout1016,VGND,li1,465.7500,680.0000,0.007485
fanout1015,VGND,li1,470.5800,685.4400,0.005661
fanout1014,VGND,li1,460.9200,674.5600,0.001534
fanout1013,VGND,li1,319.2400,614.7200,0.175080
fanout1012,VGND,li1,333.0400,701.7600,0.000673
fanout1011,VGND,li1,330.2800,707.2000,0.001132
fanout1010,VGND,li1,212.9800,723.5200,0.000658
fanout1009,VGND,li1,209.7600,718.0800,0.001922
fanout1008,VGND,li1,207.0000,718.0800,0.001790
fanout1007,VGND,li1,210.2200,641.9200,0.125237
fanout1006,VGND,li1,148.5800,723.5200,0.000500
fanout1005,VGND,li1,184.9200,707.2000,0.001118
fanout1004,VGND,li1,149.0400,707.2000,0.002927
fanout1003,VGND,li1,149.0400,609.2800,0.072561
fanout1002,VGND,li1,123.2800,614.7200,0.064507
fanout1001,VGND,li1,139.3800,565.7600,0.049423
fanout1000,VGND,li1,137.5400,565.7600,0.049438
fanout999,VGND,li1,120.5200,554.8800,0.135352
fanout998,VGND,li1,380.4200,261.1200,0.079998
fanout997,VGND,li1,521.6400,255.6800,0.038942
fanout996,VGND,li1,514.7400,168.6400,0.051039
fanout995,VGND,li1,512.9000,168.6400,0.049577
fanout994,VGND,li1,461.3800,146.8800,0.058322
fanout993,VGND,li1,389.1600,255.6800,0.040994
fanout992,VGND,li1,345.9200,190.4000,0.044469
fanout991,VGND,li1,388.7000,201.2800,0.112602
fanout990,VGND,li1,350.5200,168.6400,0.111091
fanout989,VGND,li1,189.0600,272.0000,0.064356
fanout988,VGND,li1,206.5400,250.2400,0.038008
fanout987,VGND,li1,207.4600,244.8000,0.083868
fanout986,VGND,li1,243.8000,282.8800,0.294823
fanout985,VGND,li1,264.5000,195.8400,0.040504
fanout984,VGND,li1,256.2200,163.2000,0.032523
fanout983,VGND,li1,191.3600,190.4000,0.037465
fanout982,VGND,li1,200.1000,157.7600,0.033803
fanout981,VGND,li1,188.1400,272.0000,0.060212
fanout980,VGND,li1,188.6000,261.1200,0.217436
fanout979,VGND,li1,152.7200,195.8400,0.006558
fanout978,VGND,li1,122.8200,201.2800,0.021024
fanout977,VGND,li1,127.4200,201.2800,0.021307
fanout976,VGND,li1,491.0500,805.1200,0.000086
fanout975,VGND,li1,631.5800,728.9600,0.000128
fanout974,VGND,li1,716.2200,669.1200,0.000303
fanout973,VGND,li1,659.1800,707.2000,0.000159
fanout972,VGND,li1,659.6400,696.3200,0.000228
fanout971,VGND,li1,639.4000,652.8000,0.000878
fanout970,VGND,li1,487.6000,810.5600,0.000054
fanout969,VGND,li1,552.9200,783.3600,0.000360
fanout968,VGND,li1,551.0800,783.3600,0.000360
fanout967,VGND,li1,554.7600,739.8400,0.000369
fanout966,VGND,li1,512.4400,788.8000,0.000302
fanout965,VGND,li1,497.2600,799.6800,0.000231
fanout964,VGND,li1,483.9200,745.2800,0.000178
fanout963,VGND,li1,475.1800,690.8800,0.000721
fanout962,VGND,li1,574.0800,701.7600,0.002845
fanout961,VGND,li1,680.8000,598.4000,0.004195
fanout960,VGND,li1,680.8000,587.5200,0.006909
fanout959,VGND,li1,706.5600,609.2800,0.032747
fanout958,VGND,li1,715.7600,560.3200,0.026469
fanout957,VGND,li1,718.0600,560.3200,0.025378
fanout956,VGND,li1,759.4600,500.4800,0.001694
fanout955,VGND,li1,702.8800,505.9200,0.004356
fanout954,VGND,li1,712.5400,456.9600,0.078716
fanout953,VGND,li1,463.2200,805.1200,0.000162
fanout952,VGND,li1,465.5200,799.6800,0.000276
fanout951,VGND,li1,458.6200,745.2800,0.000347
fanout950,VGND,li1,462.7600,799.6800,0.000289
fanout949,VGND,li1,460.9200,777.9200,0.000262
fanout948,VGND,li1,391.9200,745.2800,0.000512
fanout947,VGND,li1,377.2000,799.6800,0.000372
fanout946,VGND,li1,397.4400,767.0400,0.000508
fanout945,VGND,li1,316.0200,794.2400,0.000405
fanout944,VGND,li1,313.7200,794.2400,0.000427
fanout943,VGND,li1,316.0200,799.6800,0.000331
fanout942,VGND,li1,303.6000,805.1200,0.000160
fanout941,VGND,li1,228.6200,799.6800,0.000250
fanout940,VGND,li1,724.9600,375.3600,0.008079
fanout939,VGND,li1,719.9000,364.4800,0.007096
fanout938,VGND,li1,716.2200,359.0400,0.009768
fanout937,VGND,li1,723.1200,304.6400,0.009650
fanout936,VGND,li1,723.5800,299.2000,0.005832
fanout935,VGND,li1,710.2400,272.0000,0.001014
fanout934,VGND,li1,661.4800,282.8800,0.005786
fanout933,VGND,li1,640.3200,250.2400,0.017871
fanout932,VGND,li1,643.0800,217.6000,0.027900
fanout931,VGND,li1,644.9200,217.6000,0.027593
fanout930,VGND,li1,715.7600,201.2800,0.011538
fanout929,VGND,li1,767.2800,212.1600,0.002871
fanout928,VGND,li1,719.4400,212.1600,0.006693
fanout927,VGND,li1,640.7800,217.6000,0.028438
fanout926,VGND,li1,643.5400,163.2000,0.004771
fanout925,VGND,li1,490.8200,108.8000,0.000147
fanout924,VGND,li1,493.5800,108.8000,0.000161
fanout923,VGND,li1,488.0600,108.8000,0.000138
fanout922,VGND,li1,454.9400,119.6800,0.000311
fanout921,VGND,li1,454.9400,125.1200,0.000874
fanout920,VGND,li1,432.4000,114.2400,0.000447
fanout919,VGND,li1,394.2200,81.6000,0.000339
fanout918,VGND,li1,376.2800,76.1600,0.000373
fanout917,VGND,li1,311.4200,87.0400,0.000260
fanout916,VGND,li1,313.2600,65.2800,0.000376
fanout915,VGND,li1,313.2600,76.1600,0.000237
fanout914,VGND,li1,74.9800,680.0000,0.003291
fanout913,VGND,li1,78.6600,674.5600,0.000376
fanout912,VGND,li1,29.4400,244.8000,0.047687
fanout911,VGND,li1,64.4000,146.8800,0.003075
fanout910,VGND,li1,153.6400,805.1200,0.000235
fanout909,VGND,li1,150.1900,805.1200,0.000262
fanout908,VGND,li1,12.6500,359.0400,0.028847
fanout907,VGND,li1,16.7900,146.8800,0.000680
fanout906,VGND,li1,66.0100,718.0800,0.000962
fanout905,VGND,li1,227.2400,669.1200,0.002017
fanout904,VGND,li1,76.3600,718.0800,0.001035
fanout903,VGND,li1,184.4600,136.0000,0.002862
fanout902,VGND,li1,65.7800,255.6800,0.237245
fanout901,VGND,li1,73.8300,805.1200,0.000351
fanout900,VGND,li1,71.7600,805.1200,0.000345
fanout899,VGND,li1,106.0300,701.7600,0.002040
fanout898,VGND,li1,20.7000,277.4400,0.023095
fanout897,VGND,li1,47.1500,163.2000,0.000944
fanout896,VGND,li1,112.0100,718.0800,0.001212
fanout895,VGND,li1,392.1500,707.2000,0.003854
fanout894,VGND,li1,564.4200,663.6800,0.007105
fanout893,VGND,li1,563.5000,669.1200,0.002151
fanout892,VGND,li1,541.8800,620.1600,0.285146
fanout891,VGND,li1,389.1600,701.7600,0.002276
fanout890,VGND,li1,395.6000,707.2000,0.003704
fanout889,VGND,li1,489.4400,685.4400,0.007189
fanout888,VGND,li1,555.2200,408.0000,0.034486
fanout887,VGND,li1,532.6800,261.1200,0.048234
fanout886,VGND,li1,534.9800,266.5600,0.041473
fanout885,VGND,li1,389.1600,261.1200,0.078101
fanout884,VGND,li1,110.4000,718.0800,0.001205
fanout883,VGND,li1,264.7300,712.6400,0.001961
fanout882,VGND,li1,260.8200,707.2000,0.002658
fanout881,VGND,li1,169.7400,685.4400,0.003998
fanout880,VGND,li1,107.1800,723.5200,0.000589
fanout879,VGND,li1,85.1000,636.4800,0.021416
fanout878,VGND,li1,94.7600,560.3200,0.074262
fanout877,VGND,li1,88.7800,554.8800,0.143349
fanout876,VGND,li1,235.5200,375.3600,0.058230
fanout875,VGND,li1,248.8600,277.4400,0.073731
fanout874,VGND,li1,222.1800,195.8400,0.024588
fanout873,VGND,li1,110.4000,337.2800,0.233038
fanout872,VGND,li1,158.7000,217.6000,0.151270
fanout871,VGND,li1,91.0800,277.4400,0.162591
fanout870,VGND,li1,86.0200,201.2800,0.016439
fanout869,VGND,li1,124.2000,712.6400,0.001138
fanout868,VGND,li1,545.1000,685.4400,0.006450
fanout867,VGND,li1,532.6800,690.8800,0.001485
fanout866,VGND,li1,408.4800,690.8800,0.001776
fanout865,VGND,li1,457.7000,674.5600,0.001614
fanout864,VGND,li1,411.7000,690.8800,0.001784
fanout863,VGND,li1,657.8000,424.3200,0.012115
fanout862,VGND,li1,537.7400,233.9200,0.025993
fanout861,VGND,li1,420.9000,391.6800,0.044660
fanout860,VGND,li1,522.5600,261.1200,0.042934
fanout859,VGND,li1,494.5000,146.8800,0.052023
fanout858,VGND,li1,391.4600,250.2400,0.067399
fanout857,VGND,li1,373.9800,179.5200,0.164559
fanout856,VGND,li1,373.0600,146.8800,0.110864
fanout855,VGND,li1,124.8900,707.2000,0.003196
fanout854,VGND,li1,129.2600,712.6400,0.001145
fanout853,VGND,li1,230.0000,696.3200,0.004666
fanout852,VGND,li1,238.7400,701.7600,0.002073
fanout851,VGND,li1,235.5200,696.3200,0.004739
fanout850,VGND,li1,112.2400,707.2000,0.002940
fanout849,VGND,li1,148.5800,723.5200,0.000500
fanout848,VGND,li1,120.0600,707.2000,0.003082
fanout847,VGND,li1,109.4800,565.7600,0.049269
fanout846,VGND,li1,106.7200,565.7600,0.049059
fanout845,VGND,li1,255.0700,424.3200,0.096642
fanout844,VGND,li1,221.7200,244.8000,0.103891
fanout843,VGND,li1,219.8800,250.2400,0.042784
fanout842,VGND,li1,272.7800,201.2800,0.180992
fanout841,VGND,li1,66.7000,413.4400,0.100304
fanout840,VGND,li1,99.8200,272.0000,0.149911
fanout839,VGND,li1,191.8200,272.0000,0.070571
fanout838,VGND,li1,123.7400,266.5600,0.277628
fanout837,VGND,li1,94.3000,272.0000,0.148444
wire836,VGND,li1,436.0800,320.9600,0.100323
wire835,VGND,li1,438.3800,331.8400,0.166925
wire834,VGND,li1,626.5200,402.5600,0.022121
max_cap833,VGND,li1,622.3800,375.3600,0.011948
wire832,VGND,li1,60.2600,576.6400,0.005735
fanout831,VGND,li1,72.6800,680.0000,0.003170
fanout830,VGND,li1,80.5000,663.6800,0.001597
fanout829,VGND,li1,76.3600,674.5600,0.000364
fanout828,VGND,li1,20.7000,277.4400,0.023095
fanout827,VGND,li1,45.5400,168.6400,0.000920
fanout826,VGND,li1,60.9500,718.0800,0.000891
fanout825,VGND,li1,57.0400,718.0800,0.000847
fanout824,VGND,li1,290.2600,707.2000,0.002147
fanout823,VGND,li1,274.6200,707.2000,0.002464
fanout822,VGND,li1,58.8800,723.5200,0.000424
fanout821,VGND,li1,145.8200,701.7600,0.001611
fanout820,VGND,li1,200.1000,168.6400,0.008830
fanout819,VGND,li1,287.0400,233.9200,0.033691
fanout818,VGND,li1,289.3400,201.2800,0.141827
fanout817,VGND,li1,38.1800,250.2400,0.087210
fanout816,VGND,li1,72.9100,707.2000,0.002047
fanout815,VGND,li1,55.6600,571.2000,0.006263
fanout814,VGND,li1,60.2600,707.2000,0.001650
fanout813,VGND,li1,202.8600,701.7600,0.001356
fanout812,VGND,li1,274.6200,718.0800,0.003751
fanout811,VGND,li1,192.2800,712.6400,0.001573
fanout810,VGND,li1,63.0200,707.2000,0.001735
fanout809,VGND,li1,143.5200,701.7600,0.001667
fanout808,VGND,li1,71.7600,707.2000,0.001966
fanout807,VGND,li1,50.1400,641.9200,0.006636
fanout806,VGND,li1,239.2000,250.2400,0.049024
fanout805,VGND,li1,204.7000,179.5200,0.010589
fanout804,VGND,li1,316.4800,184.9600,0.117198
fanout803,VGND,li1,204.2400,190.4000,0.045801
fanout802,VGND,li1,74.5200,250.2400,0.221829
fanout801,VGND,li1,53.3600,244.8000,0.118994
fanout800,VGND,li1,140.7600,174.0800,0.008625
fanout799,VGND,li1,50.1400,195.8400,0.003169
fanout798,VGND,li1,70.8400,723.5200,0.000528
fanout797,VGND,li1,68.5400,723.5200,0.000518
fanout796,VGND,li1,200.5600,718.0800,0.001591
fanout795,VGND,li1,71.7600,718.0800,0.000996
fanout794,VGND,li1,42.7800,631.0400,0.010990
fanout793,VGND,li1,47.8400,244.8000,0.102553
fanout792,VGND,li1,235.9800,244.8000,0.123438
fanout791,VGND,li1,213.4400,179.5200,0.013127
fanout790,VGND,li1,44.6200,255.6800,0.138573
max_cap789,VGND,li1,423.2000,201.2800,0.109532
wire788,VGND,li1,616.8600,402.5600,0.030527
fanout787,VGND,li1,381.5700,707.2000,0.004130
fanout786,VGND,li1,539.3500,690.8800,0.001468
fanout785,VGND,li1,534.9800,690.8800,0.001480
fanout784,VGND,li1,532.2200,625.6000,0.376746
fanout783,VGND,li1,532.2200,614.7200,0.326895
fanout782,VGND,li1,381.1100,701.7600,0.002161
fanout781,VGND,li1,458.1600,680.0000,0.007922
fanout780,VGND,li1,458.1600,631.0400,0.085032
fanout779,VGND,li1,371.6800,701.7600,0.001896
fanout778,VGND,li1,377.2000,701.7600,0.002068
fanout777,VGND,li1,564.4200,413.4400,0.079711
fanout776,VGND,li1,564.4200,195.8400,0.243592
