Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_79_1693,VPWR,li1,787.0600,225.7600,1.798814
FILLER_79_1681,VPWR,li1,781.5400,225.7600,1.798304
FILLER_79_1677,VPWR,li1,777.6300,225.7600,1.797943
FILLER_79_1665,VPWR,li1,774.1800,225.7600,1.797624
FILLER_79_1653,VPWR,li1,766.3600,225.7600,1.796800
FILLER_79_1628,VPWR,li1,754.8600,225.7600,1.795855
FILLER_79_1622,VPWR,li1,752.1000,225.7600,1.795604
FILLER_79_1579,VPWR,li1,732.5500,225.7600,1.793742
FILLER_79_1566,VPWR,li1,726.3400,225.7600,1.793328
FILLER_79_1555,VPWR,li1,721.2800,225.7600,1.792779
FILLER_79_1538,VPWR,li1,713.4600,225.7600,1.792233
FILLER_79_1525,VPWR,li1,707.7100,225.7600,1.791748
FILLER_79_1513,VPWR,li1,704.2600,225.7600,1.791419
FILLER_79_1510,VPWR,li1,700.5800,225.7600,1.791052
FILLER_79_1499,VPWR,li1,695.2900,225.7600,1.790708
FILLER_79_1475,VPWR,li1,684.4800,225.7600,1.789765
FILLER_79_1465,VPWR,li1,679.6500,225.7600,1.789430
FILLER_79_1455,VPWR,li1,675.0500,225.7600,1.789021
FILLER_79_1443,VPWR,li1,672.0600,225.7600,1.788818
FILLER_79_1431,VPWR,li1,664.0100,225.7600,1.788175
FILLER_79_1427,VPWR,li1,662.8600,225.7600,1.788031
FILLER_79_1415,VPWR,li1,659.1800,225.7600,1.787796
FILLER_79_1398,VPWR,li1,649.0600,225.7600,1.787010
FILLER_79_1390,VPWR,li1,646.7600,225.7600,1.786835
FILLER_79_1357,VPWR,li1,631.1200,225.7600,1.777467
FILLER_79_1345,VPWR,li1,626.9800,225.7600,1.773049
FILLER_79_1343,VPWR,li1,623.5300,225.7600,1.766932
FILLER_79_1339,VPWR,li1,622.3800,225.7600,1.766932
FILLER_79_1330,VPWR,li1,617.5500,225.7600,1.759795
FILLER_79_1317,VPWR,li1,612.7200,225.7600,1.752661
FILLER_79_1289,VPWR,li1,599.8400,225.7600,1.731445
FILLER_79_1282,VPWR,li1,596.6200,225.7600,1.726762
FILLER_79_1273,VPWR,li1,591.3300,225.7600,1.719749
FILLER_79_1269,VPWR,li1,590.1800,225.7600,1.719749
FILLER_79_1257,VPWR,li1,586.5000,225.7600,1.712077
FILLER_79_1245,VPWR,li1,580.9800,225.7600,1.706407
FILLER_79_1233,VPWR,li1,575.4600,225.7600,1.698402
FILLER_79_1231,VPWR,li1,572.0100,225.7600,1.691343
FILLER_79_1225,VPWR,li1,570.4000,225.7600,1.691343
FILLER_79_1199,VPWR,li1,558.9000,225.7600,1.682257
FILLER_79_1192,VPWR,li1,554.7600,225.7600,1.682343
FILLER_79_1180,VPWR,li1,551.0800,225.7600,1.683168
FILLER_79_1172,VPWR,li1,545.5600,225.7600,1.685261
FILLER_79_1166,VPWR,li1,542.5700,225.7600,1.687737
FILLER_79_1158,VPWR,li1,540.0400,225.7600,1.691411
FILLER_79_1133,VPWR,li1,527.1600,225.7600,1.710150
FILLER_79_1121,VPWR,li1,523.9400,225.7600,1.714847
FILLER_79_1119,VPWR,li1,520.4900,225.7600,1.722240
FILLER_79_1113,VPWR,li1,518.8800,225.7600,1.722240
FILLER_79_1101,VPWR,li1,513.8200,225.7600,1.729632
FILLER_79_1089,VPWR,li1,509.2200,225.7600,1.736403
FILLER_79_1077,VPWR,li1,503.7000,225.7600,1.744866
FILLER_79_1065,VPWR,li1,498.1800,225.7600,1.752661
FILLER_79_1060,VPWR,li1,494.0400,225.7600,1.758762
FILLER_79_1048,VPWR,li1,490.3600,225.7600,1.766263
FILLER_79_1036,VPWR,li1,484.8400,225.7600,1.772399
FILLER_79_1024,VPWR,li1,479.3200,225.7600,1.773384
FILLER_79_1012,VPWR,li1,473.8000,225.7600,1.770132
FILLER_79_1007,VPWR,li1,468.9700,225.7600,1.766115
FILLER_79_1001,VPWR,li1,466.6700,225.7600,1.764204
FILLER_79_993,VPWR,li1,464.1400,225.7600,1.762104
FILLER_79_981,VPWR,li1,459.5400,225.7600,1.758287
FILLER_79_965,VPWR,li1,450.1100,225.7600,1.750031
FILLER_79_953,VPWR,li1,446.6600,225.7600,1.747824
FILLER_79_938,VPWR,li1,437.2300,225.7600,1.740351
FILLER_79_922,VPWR,li1,430.3300,225.7600,1.734098
FILLER_79_895,VPWR,li1,417.4500,225.7600,1.727512
FILLER_79_889,VPWR,li1,414.9200,225.7600,1.727611
FILLER_79_882,VPWR,li1,411.4700,225.7600,1.728135
FILLER_79_874,VPWR,li1,409.4000,225.7600,1.728724
FILLER_79_849,VPWR,li1,396.7500,225.7600,1.733227
FILLER_79_841,VPWR,li1,394.2200,225.7600,1.734279
FILLER_79_839,VPWR,li1,391.6900,225.7600,1.736174
FILLER_79_833,VPWR,li1,390.0800,225.7600,1.736174
FILLER_79_809,VPWR,li1,379.5000,225.7600,1.741817
FILLER_79_797,VPWR,li1,374.9000,225.7600,1.744104
FILLER_79_785,VPWR,li1,369.3800,225.7600,1.746993
FILLER_79_778,VPWR,li1,364.7800,225.7600,1.749400
FILLER_79_766,VPWR,li1,360.6400,225.7600,1.751567
FILLER_79_754,VPWR,li1,352.5900,225.7600,1.758382
FILLER_79_748,VPWR,li1,350.9800,225.7600,1.758382
FILLER_79_743,VPWR,li1,347.7600,225.7600,1.764074
FILLER_79_729,VPWR,li1,341.5500,225.7600,1.771394
FILLER_79_727,VPWR,li1,340.1700,225.7600,1.771394
FILLER_79_703,VPWR,li1,330.2800,225.7600,1.782820
FILLER_79_673,VPWR,li1,316.9400,225.7600,1.783417
FILLER_79_650,VPWR,li1,304.7500,225.7600,1.780501
FILLER_79_634,VPWR,li1,297.8500,225.7600,1.779322
FILLER_79_617,VPWR,li1,290.2600,225.7600,1.777465
FILLER_79_615,VPWR,li1,288.6500,225.7600,1.777027
FILLER_79_607,VPWR,li1,285.2000,225.7600,1.776443
FILLER_79_595,VPWR,li1,281.9800,225.7600,1.775957
FILLER_79_583,VPWR,li1,276.4600,225.7600,1.774740
FILLER_79_571,VPWR,li1,270.9400,225.7600,1.773523
FILLER_79_561,VPWR,li1,264.5000,225.7600,1.772113
FILLER_79_551,VPWR,li1,259.2100,225.7600,1.770988
FILLER_79_547,VPWR,li1,258.0600,225.7600,1.770988
FILLER_79_539,VPWR,li1,253.6900,225.7600,1.770273
FILLER_79_532,VPWR,li1,250.4700,225.7600,1.769860
FILLER_79_520,VPWR,li1,247.4800,225.7600,1.769478
FILLER_79_511,VPWR,li1,240.8100,225.7600,1.768709
FILLER_79_505,VPWR,li1,239.2000,225.7600,1.768433
FILLER_79_481,VPWR,li1,227.4700,225.7600,1.767509
FILLER_79_447,VPWR,li1,211.3700,225.7600,1.766102
FILLER_79_443,VPWR,li1,210.2200,225.7600,1.766102
FILLER_79_419,VPWR,li1,198.4900,225.7600,1.765183
FILLER_79_415,VPWR,li1,197.3400,225.7600,1.764986
FILLER_79_404,VPWR,li1,192.0500,225.7600,1.764879
FILLER_79_397,VPWR,li1,188.8300,225.7600,1.764817
FILLER_79_391,VPWR,li1,185.6100,225.7600,1.764706
FILLER_79_381,VPWR,li1,181.2400,225.7600,1.764602
FILLER_79_365,VPWR,li1,176.1800,225.7600,1.764498
FILLER_79_349,VPWR,li1,166.7500,225.7600,1.730993
FILLER_79_337,VPWR,li1,163.3000,225.7600,1.721135
FILLER_79_333,VPWR,li1,159.3900,225.7600,1.707170
FILLER_79_320,VPWR,li1,152.9500,225.7600,1.684179
FILLER_79_311,VPWR,li1,149.0400,225.7600,1.664510
FILLER_79_289,VPWR,li1,139.3800,225.7600,1.635861
FILLER_79_257,VPWR,li1,124.4300,225.7600,1.582687
FILLER_79_225,VPWR,li1,111.7800,225.7600,1.537709
FILLER_79_221,VPWR,li1,107.8700,225.7600,1.518904
FILLER_79_217,VPWR,li1,105.5700,225.7600,1.511851
FILLER_79_213,VPWR,li1,104.4200,225.7600,1.511851
FILLER_79_198,VPWR,li1,97.0600,225.7600,1.501825
FILLER_79_177,VPWR,li1,87.4000,225.7600,1.518525
FILLER_79_155,VPWR,li1,77.2800,225.7600,1.548257
FILLER_79_126,VPWR,li1,64.4000,225.7600,1.596921
FILLER_79_111,VPWR,li1,56.8100,225.7600,1.631697
FILLER_79_105,VPWR,li1,55.2000,225.7600,1.631697
FILLER_79_96,VPWR,li1,49.9100,225.7600,1.657781
FILLER_79_70,VPWR,li1,38.6400,225.7600,1.694302
FILLER_79_57,VPWR,li1,32.2000,225.7600,1.724746
FILLER_79_53,VPWR,li1,30.5900,225.7600,1.724746
FILLER_79_39,VPWR,li1,24.8400,225.7600,1.746497
FILLER_79_27,VPWR,li1,20.7000,225.7600,1.762158
FILLER_79_15,VPWR,li1,15.1800,225.7600,1.762158
FILLER_79_3,VPWR,li1,9.6600,225.7600,1.762158
FILLER_78_1741,VPWR,li1,806.8400,225.7600,1.799064
FILLER_78_1733,VPWR,li1,804.5400,225.7600,1.799064
FILLER_78_1721,VPWR,li1,799.9400,225.7600,1.799066
FILLER_78_1709,VPWR,li1,794.4200,225.7600,1.799069
FILLER_78_1707,VPWR,li1,790.9700,225.7600,1.799071
FILLER_78_1695,VPWR,li1,787.9800,225.7600,1.798814
FILLER_78_1683,VPWR,li1,782.4600,225.7600,1.798304
FILLER_78_1661,VPWR,li1,770.0400,225.7600,1.797244
FILLER_78_1653,VPWR,li1,767.7400,225.7600,1.797032
FILLER_78_1651,VPWR,li1,765.2100,225.7600,1.796800
FILLER_78_1641,VPWR,li1,760.6100,225.7600,1.796274
FILLER_78_1637,VPWR,li1,759.4600,225.7600,1.796274
FILLER_78_1625,VPWR,li1,755.7800,225.7600,1.795855
FILLER_78_1610,VPWR,li1,747.0400,225.7600,1.795147
FILLER_78_1597,VPWR,li1,741.0600,225.7600,1.794503
FILLER_78_1595,VPWR,li1,739.4500,225.7600,1.794316
FILLER_78_1591,VPWR,li1,738.3000,225.7600,1.794316
FILLER_78_1579,VPWR,li1,733.2400,225.7600,1.793920
FILLER_78_1551,VPWR,li1,719.9000,225.7600,1.792779
FILLER_78_1541,VPWR,li1,714.8400,225.7600,1.792233
FILLER_78_1538,VPWR,li1,713.4600,225.7600,1.792233
FILLER_78_1512,VPWR,li1,703.8000,225.7600,1.791419
FILLER_78_1504,VPWR,li1,697.5900,225.7600,1.790860
FILLER_78_1496,VPWR,li1,695.5200,225.7600,1.790708
FILLER_78_1485,VPWR,li1,690.4600,225.7600,1.790311
FILLER_78_1482,VPWR,li1,687.7000,225.7600,1.790084
FILLER_78_1474,VPWR,li1,683.7900,225.7600,1.789765
FILLER_78_1462,VPWR,li1,680.8000,225.7600,1.789430
FILLER_78_1427,VPWR,li1,662.1700,225.7600,1.788031
FILLER_78_1419,VPWR,li1,660.1000,225.7600,1.787796
FILLER_78_1401,VPWR,li1,650.6700,225.7600,1.787010
FILLER_78_1365,VPWR,li1,633.6500,225.7600,1.781207
FILLER_78_1359,VPWR,li1,632.0400,225.7600,1.781207
FILLER_78_1345,VPWR,li1,624.4500,225.7600,1.769990
FILLER_78_1315,VPWR,li1,610.6500,225.7600,1.749605
FILLER_78_1307,VPWR,li1,608.5800,225.7600,1.746548
FILLER_78_1295,VPWR,li1,603.9800,225.7600,1.739807
FILLER_78_1283,VPWR,li1,598.4600,225.7600,1.731445
FILLER_78_1279,VPWR,li1,594.0900,225.7600,1.723084
FILLER_78_1273,VPWR,li1,592.4800,225.7600,1.723084
FILLER_78_1261,VPWR,li1,588.3400,225.7600,1.717081
FILLER_78_1259,VPWR,li1,584.8900,225.7600,1.712077
FILLER_78_1247,VPWR,li1,581.9000,225.7600,1.706407
FILLER_78_1235,VPWR,li1,576.3800,225.7600,1.698402
FILLER_78_1228,VPWR,li1,570.8600,225.7600,1.691343
FILLER_78_1190,VPWR,li1,553.1500,225.7600,1.682343
FILLER_78_1178,VPWR,li1,550.1600,225.7600,1.683168
FILLER_78_1164,VPWR,li1,541.1900,225.7600,1.691411
FILLER_78_1160,VPWR,li1,540.0400,225.7600,1.691411
FILLER_78_1140,VPWR,li1,530.1500,225.7600,1.705789
FILLER_78_1093,VPWR,li1,508.5300,225.7600,1.739450
FILLER_78_1089,VPWR,li1,507.1500,225.7600,1.739450
FILLER_78_1053,VPWR,li1,490.1300,225.7600,1.766263
FILLER_78_1049,VPWR,li1,488.9800,225.7600,1.766263
FILLER_78_1037,VPWR,li1,485.3000,225.7600,1.772399
FILLER_78_1035,VPWR,li1,481.8500,225.7600,1.776831
FILLER_78_1025,VPWR,li1,477.7100,225.7600,1.773384
FILLER_78_1017,VPWR,li1,475.1800,225.7600,1.770132
FILLER_78_1005,VPWR,li1,470.5800,225.7600,1.766115
FILLER_78_993,VPWR,li1,465.0600,225.7600,1.762104
FILLER_78_981,VPWR,li1,459.5400,225.7600,1.758287
FILLER_78_979,VPWR,li1,456.0900,225.7600,1.755424
FILLER_78_971,VPWR,li1,452.4100,225.7600,1.752422
FILLER_78_959,VPWR,li1,449.4200,225.7600,1.750031
FILLER_78_925,VPWR,li1,433.7800,225.7600,1.737665
FILLER_78_923,VPWR,li1,430.3300,225.7600,1.734098
FILLER_78_919,VPWR,li1,429.1800,225.7600,1.734098
FILLER_78_912,VPWR,li1,425.5000,225.7600,1.730534
FILLER_78_904,VPWR,li1,423.2000,225.7600,1.728577
FILLER_78_892,VPWR,li1,418.6000,225.7600,1.727751
FILLER_78_885,VPWR,li1,412.8500,225.7600,1.728135
FILLER_78_881,VPWR,li1,411.7000,225.7600,1.728135
FILLER_78_869,VPWR,li1,408.0200,225.7600,1.729379
FILLER_78_866,VPWR,li1,404.3400,225.7600,1.730164
FILLER_78_858,VPWR,li1,402.0400,225.7600,1.730819
FILLER_78_849,VPWR,li1,396.5200,225.7600,1.733227
FILLER_78_813,VPWR,li1,380.1900,225.7600,1.741817
FILLER_78_811,VPWR,li1,378.8100,225.7600,1.742900
FILLER_78_805,VPWR,li1,377.2000,225.7600,1.742900
FILLER_78_793,VPWR,li1,373.0600,225.7600,1.745067
FILLER_78_781,VPWR,li1,367.5400,225.7600,1.747956
FILLER_78_769,VPWR,li1,362.0200,225.7600,1.751567
FILLER_78_757,VPWR,li1,356.5000,225.7600,1.753734
FILLER_78_750,VPWR,li1,351.9000,225.7600,1.758382
FILLER_78_738,VPWR,li1,347.7600,225.7600,1.764074
FILLER_78_731,VPWR,li1,342.2400,225.7600,1.768682
FILLER_78_723,VPWR,li1,339.9400,225.7600,1.771394
FILLER_78_717,VPWR,li1,335.5700,225.7600,1.776551
FILLER_78_713,VPWR,li1,334.4200,225.7600,1.779269
FILLER_78_701,VPWR,li1,330.7400,225.7600,1.782820
FILLER_78_688,VPWR,li1,324.7600,225.7600,1.784927
FILLER_78_669,VPWR,li1,314.6400,225.7600,1.782921
FILLER_78_657,VPWR,li1,310.5000,225.7600,1.781980
FILLER_78_645,VPWR,li1,304.9800,225.7600,1.780501
FILLER_78_638,VPWR,li1,300.3800,225.7600,1.779862
FILLER_78_614,VPWR,li1,288.1900,225.7600,1.777027
FILLER_78_610,VPWR,li1,287.0400,225.7600,1.777027
FILLER_78_601,VPWR,li1,282.2100,225.7600,1.775957
FILLER_78_589,VPWR,li1,279.2200,225.7600,1.775373
FILLER_78_587,VPWR,li1,275.7700,225.7600,1.774302
FILLER_78_579,VPWR,li1,272.3200,225.7600,1.773913
FILLER_78_544,VPWR,li1,257.1400,225.7600,1.770509
FILLER_78_533,VPWR,li1,251.3900,225.7600,1.769860
FILLER_78_524,VPWR,li1,248.4000,225.7600,1.769478
FILLER_78_485,VPWR,li1,229.0800,225.7600,1.767705
FILLER_78_454,VPWR,li1,214.8200,225.7600,1.766375
FILLER_78_444,VPWR,li1,211.1400,225.7600,1.766102
FILLER_78_410,VPWR,li1,194.5800,225.7600,1.764940
FILLER_78_398,VPWR,li1,191.3600,225.7600,1.764879
FILLER_78_386,VPWR,li1,185.8400,225.7600,1.764706
FILLER_78_377,VPWR,li1,180.3200,225.7600,1.764602
FILLER_78_365,VPWR,li1,176.1800,225.7600,1.764498
FILLER_78_363,VPWR,li1,172.7300,225.7600,1.753174
FILLER_78_355,VPWR,li1,170.6600,225.7600,1.742494
FILLER_78_343,VPWR,li1,166.0600,225.7600,1.730993
FILLER_78_307,VPWR,li1,146.9700,225.7600,1.657141
FILLER_78_265,VPWR,li1,128.8000,225.7600,1.598229
FILLER_78_253,VPWR,li1,124.6600,225.7600,1.582687
FILLER_78_237,VPWR,li1,114.7700,225.7600,1.548338
FILLER_78_231,VPWR,li1,113.1600,225.7600,1.537709
FILLER_78_219,VPWR,li1,109.0200,225.7600,1.527080
FILLER_78_194,VPWR,li1,95.2200,225.7600,1.503583
FILLER_78_186,VPWR,li1,92.9200,225.7600,1.505780
FILLER_78_174,VPWR,li1,88.3200,225.7600,1.518525
FILLER_78_162,VPWR,li1,82.8000,225.7600,1.535033
FILLER_78_150,VPWR,li1,77.2800,225.7600,1.548257
FILLER_78_41,VPWR,li1,26.2200,225.7600,1.746497
FILLER_78_29,VPWR,li1,21.6200,225.7600,1.762158
FILLER_78_27,VPWR,li1,18.1700,225.7600,1.762158
FILLER_78_15,VPWR,li1,15.1800,225.7600,1.762158
FILLER_78_3,VPWR,li1,9.6600,225.7600,1.762158
FILLER_77_1737,VPWR,li1,805.9200,220.3200,1.797978
FILLER_77_1735,VPWR,li1,803.8500,220.3200,1.797978
FILLER_77_1729,VPWR,li1,802.2400,220.3200,1.797978
FILLER_77_1717,VPWR,li1,798.1000,220.3200,1.797978
FILLER_77_1705,VPWR,li1,792.5800,220.3200,1.797978
FILLER_77_1693,VPWR,li1,787.0600,220.3200,1.797415
FILLER_77_1681,VPWR,li1,781.5400,220.3200,1.796299
FILLER_77_1674,VPWR,li1,776.9400,220.3200,1.795370
FILLER_77_1658,VPWR,li1,770.0400,220.3200,1.793839
FILLER_77_1646,VPWR,li1,765.4400,220.3200,1.793054
FILLER_77_1634,VPWR,li1,759.9200,220.3200,1.791854
FILLER_77_1625,VPWR,li1,753.2500,220.3200,1.790333
FILLER_77_1621,VPWR,li1,751.8700,220.3200,1.790333
FILLER_77_1613,VPWR,li1,747.7300,220.3200,1.789185
FILLER_77_1605,VPWR,li1,745.6600,220.3200,1.788772
FILLER_77_1593,VPWR,li1,741.0600,220.3200,1.787856
FILLER_77_1566,VPWR,li1,726.3400,220.3200,1.785260
FILLER_77_1516,VPWR,li1,703.8000,220.3200,1.780809
FILLER_77_1511,VPWR,li1,700.8100,220.3200,1.779959
FILLER_77_1505,VPWR,li1,699.2000,220.3200,1.779959
FILLER_77_1493,VPWR,li1,695.0600,220.3200,1.779065
FILLER_77_1481,VPWR,li1,687.7000,220.3200,1.777683
FILLER_77_1465,VPWR,li1,680.1100,220.3200,1.776262
FILLER_77_1457,VPWR,li1,677.5800,220.3200,1.775774
FILLER_77_1453,VPWR,li1,674.5900,220.3200,1.775198
FILLER_77_1439,VPWR,li1,667.6900,220.3200,1.773873
FILLER_77_1417,VPWR,li1,657.8000,220.3200,1.771761
FILLER_77_1386,VPWR,li1,643.5400,220.3200,1.769231
FILLER_77_1369,VPWR,li1,635.4900,220.3200,1.761445
FILLER_77_1365,VPWR,li1,634.3400,220.3200,1.761445
FILLER_77_1313,VPWR,li1,610.4200,220.3200,1.677089
FILLER_77_1301,VPWR,li1,606.7400,220.3200,1.667718
FILLER_77_1289,VPWR,li1,601.2200,220.3200,1.649002
FILLER_77_1287,VPWR,li1,597.7700,220.3200,1.631852
FILLER_77_1281,VPWR,li1,596.1600,220.3200,1.631852
FILLER_77_1269,VPWR,li1,592.0200,220.3200,1.617819
FILLER_77_1257,VPWR,li1,586.5000,220.3200,1.593652
FILLER_77_1245,VPWR,li1,580.9800,220.3200,1.580400
FILLER_77_1233,VPWR,li1,575.4600,220.3200,1.557167
FILLER_77_1231,VPWR,li1,572.0100,220.3200,1.550197
FILLER_77_1227,VPWR,li1,570.8600,220.3200,1.540904
FILLER_77_1223,VPWR,li1,568.3300,220.3200,1.534137
FILLER_77_1219,VPWR,li1,567.1800,220.3200,1.534137
FILLER_77_1207,VPWR,li1,563.5000,220.3200,1.519099
FILLER_77_1195,VPWR,li1,557.9800,220.3200,1.502557
FILLER_77_1175,VPWR,li1,546.2500,220.3200,1.492603
FILLER_77_1171,VPWR,li1,545.1000,220.3200,1.495266
FILLER_77_1158,VPWR,li1,538.6600,220.3200,1.509366
FILLER_77_1146,VPWR,li1,535.4400,220.3200,1.516449
FILLER_77_1139,VPWR,li1,529.6900,220.3200,1.528105
FILLER_77_1133,VPWR,li1,528.0800,220.3200,1.539299
FILLER_77_1121,VPWR,li1,523.9400,220.3200,1.553938
FILLER_77_1110,VPWR,li1,516.3500,220.3200,1.581955
FILLER_77_1106,VPWR,li1,515.2000,220.3200,1.589971
FILLER_77_1079,VPWR,li1,504.6200,220.3200,1.636549
FILLER_77_1065,VPWR,li1,495.6500,220.3200,1.682894
FILLER_77_1052,VPWR,li1,492.2000,220.3200,1.704733
FILLER_77_1040,VPWR,li1,486.6800,220.3200,1.732320
FILLER_77_1022,VPWR,li1,478.4000,220.3200,1.743764
FILLER_77_1007,VPWR,li1,468.9700,220.3200,1.739235
FILLER_77_1001,VPWR,li1,467.3600,220.3200,1.739235
FILLER_77_975,VPWR,li1,454.9400,220.3200,1.734354
FILLER_77_950,VPWR,li1,442.9800,220.3200,1.730195
FILLER_77_938,VPWR,li1,439.7600,220.3200,1.729519
FILLER_77_909,VPWR,li1,423.8900,220.3200,1.724766
FILLER_77_897,VPWR,li1,420.9000,220.3200,1.723979
FILLER_77_884,VPWR,li1,414.9200,220.3200,1.721949
FILLER_77_872,VPWR,li1,409.4000,220.3200,1.721295
FILLER_77_849,VPWR,li1,396.2900,220.3200,1.719957
FILLER_77_841,VPWR,li1,394.2200,220.3200,1.719898
FILLER_77_837,VPWR,li1,391.2300,220.3200,1.719857
FILLER_77_829,VPWR,li1,388.7000,220.3200,1.719789
FILLER_77_805,VPWR,li1,376.2800,220.3200,1.723797
FILLER_77_797,VPWR,li1,373.9800,220.3200,1.727418
FILLER_77_785,VPWR,li1,369.3800,220.3200,1.730359
FILLER_77_783,VPWR,li1,365.9300,220.3200,1.735194
FILLER_77_771,VPWR,li1,362.9400,220.3200,1.738270
FILLER_77_759,VPWR,li1,357.4200,220.3200,1.742529
FILLER_77_747,VPWR,li1,351.9000,220.3200,1.748522
FILLER_77_729,VPWR,li1,341.5500,220.3200,1.763532
FILLER_77_727,VPWR,li1,340.1700,220.3200,1.763532
FILLER_77_721,VPWR,li1,338.5600,220.3200,1.767773
FILLER_77_709,VPWR,li1,334.4200,220.3200,1.771688
FILLER_77_697,VPWR,li1,328.9000,220.3200,1.779520
FILLER_77_685,VPWR,li1,323.3800,220.3200,1.776053
FILLER_77_673,VPWR,li1,317.8600,220.3200,1.772308
FILLER_77_670,VPWR,li1,314.1800,220.3200,1.770292
FILLER_77_662,VPWR,li1,311.8800,220.3200,1.768851
FILLER_77_650,VPWR,li1,307.2800,220.3200,1.765973
FILLER_77_638,VPWR,li1,301.7600,220.3200,1.762249
FILLER_77_626,VPWR,li1,296.2400,220.3200,1.759106
FILLER_77_602,VPWR,li1,282.6700,220.3200,1.750681
FILLER_77_578,VPWR,li1,271.6300,220.3200,1.743124
FILLER_77_574,VPWR,li1,270.4800,220.3200,1.743124
FILLER_77_561,VPWR,li1,264.0400,220.3200,1.739155
FILLER_77_557,VPWR,li1,262.4300,220.3200,1.737744
FILLER_77_513,VPWR,li1,242.1900,220.3200,1.725766
FILLER_77_505,VPWR,li1,239.6600,220.3200,1.724217
FILLER_77_501,VPWR,li1,236.6700,220.3200,1.725736
FILLER_77_485,VPWR,li1,230.4600,220.3200,1.728893
FILLER_77_472,VPWR,li1,224.4800,220.3200,1.732520
FILLER_77_449,VPWR,li1,212.7500,220.3200,1.737908
FILLER_77_441,VPWR,li1,209.0700,220.3200,1.740137
FILLER_77_429,VPWR,li1,205.6200,220.3200,1.742187
FILLER_77_417,VPWR,li1,200.1000,220.3200,1.745389
FILLER_77_405,VPWR,li1,194.5800,220.3200,1.748079
FILLER_77_393,VPWR,li1,189.0600,220.3200,1.751155
FILLER_77_389,VPWR,li1,185.1500,220.3200,1.753079
FILLER_77_377,VPWR,li1,181.7000,220.3200,1.755002
FILLER_77_362,VPWR,li1,173.8800,220.3200,1.750513
FILLER_77_353,VPWR,li1,168.1300,220.3200,1.727555
FILLER_77_349,VPWR,li1,166.9800,220.3200,1.727555
FILLER_77_337,VPWR,li1,163.3000,220.3200,1.715291
FILLER_77_311,VPWR,li1,149.0400,220.3200,1.664613
FILLER_77_303,VPWR,li1,145.3600,220.3200,1.648342
FILLER_77_281,VPWR,li1,135.2400,220.3200,1.624375
FILLER_77_221,VPWR,li1,107.8700,220.3200,1.574313
FILLER_77_209,VPWR,li1,104.4200,220.3200,1.572990
FILLER_77_205,VPWR,li1,100.0500,220.3200,1.573767
FILLER_77_193,VPWR,li1,97.0600,220.3200,1.574920
FILLER_77_181,VPWR,li1,91.5400,220.3200,1.588430
FILLER_77_169,VPWR,li1,86.0200,220.3200,1.598425
FILLER_77_167,VPWR,li1,82.5700,220.3200,1.607623
FILLER_77_159,VPWR,li1,80.5000,220.3200,1.613755
FILLER_77_151,VPWR,li1,75.2100,220.3200,1.629121
FILLER_77_121,VPWR,li1,61.6400,220.3200,1.663595
FILLER_77_103,VPWR,li1,53.3600,220.3200,1.685758
FILLER_77_95,VPWR,li1,51.0600,220.3200,1.691916
FILLER_77_77,VPWR,li1,41.4000,220.3200,1.721474
FILLER_77_47,VPWR,li1,27.6000,220.3200,1.755965
FILLER_77_39,VPWR,li1,25.3000,220.3200,1.760892
FILLER_77_27,VPWR,li1,20.7000,220.3200,1.773211
FILLER_77_15,VPWR,li1,15.1800,220.3200,1.773211
FILLER_77_3,VPWR,li1,9.6600,220.3200,1.773211
FILLER_76_1741,VPWR,li1,806.8400,220.3200,1.797978
FILLER_76_1733,VPWR,li1,804.5400,220.3200,1.797978
FILLER_76_1721,VPWR,li1,799.9400,220.3200,1.797978
FILLER_76_1709,VPWR,li1,794.4200,220.3200,1.797978
FILLER_76_1707,VPWR,li1,790.9700,220.3200,1.797978
FILLER_76_1695,VPWR,li1,787.9800,220.3200,1.797415
FILLER_76_1683,VPWR,li1,782.4600,220.3200,1.796299
FILLER_76_1664,VPWR,li1,771.6500,220.3200,1.794302
FILLER_76_1656,VPWR,li1,767.5100,220.3200,1.793469
FILLER_76_1633,VPWR,li1,759.4600,220.3200,1.791854
FILLER_76_1595,VPWR,li1,739.4500,220.3200,1.787856
FILLER_76_1566,VPWR,li1,726.5700,220.3200,1.785260
FILLER_76_1541,VPWR,li1,716.2200,220.3200,1.783276
FILLER_76_1539,VPWR,li1,713.6900,220.3200,1.782557
FILLER_76_1535,VPWR,li1,712.5400,220.3200,1.782557
FILLER_76_1508,VPWR,li1,700.5800,220.3200,1.779959
FILLER_76_1485,VPWR,li1,689.3100,220.3200,1.778039
FILLER_76_1441,VPWR,li1,671.1400,220.3200,1.774535
FILLER_76_1437,VPWR,li1,666.7700,220.3200,1.773520
FILLER_76_1433,VPWR,li1,664.9300,220.3200,1.773124
FILLER_76_1429,VPWR,li1,663.7800,220.3200,1.773124
FILLER_76_1425,VPWR,li1,661.7100,220.3200,1.772727
FILLER_76_1408,VPWR,li1,653.4300,220.3200,1.771148
FILLER_76_1385,VPWR,li1,643.3100,220.3200,1.769231
FILLER_76_1373,VPWR,li1,639.8600,220.3200,1.768581
FILLER_76_1371,VPWR,li1,636.4100,220.3200,1.767900
FILLER_76_1363,VPWR,li1,634.3400,220.3200,1.761445
FILLER_76_1354,VPWR,li1,628.8200,220.3200,1.738787
